,city,20190112,20190113,20190114,20190115,20190116,20190117,20190118,20190119,20190120,20190121,20190122,20190123,20190124,20190125,20190126,20190127,20190128,20190129,20190130,20190131,20190201,20190202,20190203,20190204,20190205,20190206,20190207,20190208,20190209,20190210,20190211,20190212,20190213,20190214,20190215,20190216,20190217,20190218,20190219,20190220,20190221,20190222,20190223,20190224,20190225,20190226,20190227,20190228,20190301,20190302,20190303,20190304,20190305,20190306,20190307,20190308,20190309,20200101,20200102,20200103,20200104,20200105,20200106,20200107,20200108,20200109,20200110,20200111,20200112,20200113,20200114,20200115,20200116,20200117,20200118,20200119,20200120,20200121,20200122,20200123,20200124,20200125,20200126,20200127,20200128,20200129,20200130,20200131,20200201,20200202,20200203,20200204,20200205,20200206,20200207,20200208,20200209,20200210,20200211,20200212,20200213,20200214,20200215,20200216,20200217,20200218,20200219,20200220,20200221,20200222,20200223,20200224,20200225,20200401,20200402,20200403,20200404,20200405,20200406,20200407,20200501,20200502,20200503,20200504,20200505,20200625,20200626,20200627,20210119,20210120,20210121,20210122,20210123,20210124,20210125,20210126,20210127,20210128,20210129,20210130,20210131,20210201,20210202,20210203,20210204,20210205,20210206,20210207,20210208,20210209,20210210,20210211,20210212,20210213,20210214,20210215,20210216,20210217,20210218,20210219,20210220,20210221,20210222,20210223,20210224,20210225,20210226,20210227,20210228,20210301,20210302,20210303,20210304,20210305,20210306,20210307,20210308,20210309,20210310,20210311,20210312,20210313,20210314,20210315,20210316,20210317,20210318,20210319,20210320,20210321,20210322,20210323,20210324,20210325,20210326,20210327,20210328,20210329,20210330,20210331,20210401,20210402,20210403,20210404,20210405,20210406,20210407,20210408,20210409,20210410,20210411,20210412,20210413,20210414,20210415,20210416,20210417,20210418,20210419,20210420,20210421,20210422,20210423,20210424,20210425,20210426,20210427,20210428,20210429,20210430,20210501,20210502,20210503,20210504,20210505,20210506,20210507,20210508,20210509,20210510,20210511,20210512,20210513,20210514,20210515,20210516,20210517,20210518,20210519,20210520,20210521,20210522,20210523,20210524,20210525,20210526,20210527,20210528,20210529,20210530,20210531,20210601,20210602,20210603,20210604,20210605,20210606,20210607,20210608,20210609,20210610,20210611,20210612,20210613,20210614,20210615,20210616,20210617,20210618,20210619,20210620,20210621,20210622,20210623,20210624,20210625,20210626,20210627,20210628,20210629,20210630,20210701,20210702,20210703,20210704,20210705,20210706,20210707,20210708,20210709,20210710,20210711,20210712,20210713,20210714,20210715,20210716,20210717,20210718,20210719,20210720,20210721,20210722,20210723,20210724,20210725,20210726,20210727,20210728,20210729,20210730,20210731,20210801,20210802,20210803,20210804,20210805,20210806,20210807,20210808,20210809,20210810,20210811,20210812,20210813,20210814,20210815,20210816,20210817,20210818,20210819,20210820,20210821,20210822,20210823,20210824,20210825,20210826,20210827,20210828,20210829,20210830,20210831,20210901,20210902,20210903,20210904,20210905,20210906,20210907,20210908,20210909,20210910,20210911,20210912,20210913,20210914,20210915,20210916,20210917,20210918,20210919,20210920,20210921,20210922,20210923,20210924,20210925,20210926,20210927,20210928,20210929,20210930,20211001,20211002,20211003,20211004,20211005,20211006,20211007,20211008,20211009,20211010,20211011,20211012,20211013,20211014,20211015,20211016,20211017,20211018,20211019,20211020,20211021,20211022,20211023,20211024,20211025,20211026,20211027,20211028,20211029,20211030,20211031,20211101,20211102,20211103,20211104,20211105,20211106,20211107,20211108,20211109,20211110,20211111,20211112,20211113,20211114,20211115,20211116,20211117,20211118,20211119,20211120,20211121,20211122,20211123,20211124,20211125,20211126,20211127,20211128,20211129,20211130,20211201,20211202,20211203,20211204,20211205,20211206,20211207,20211208,20211209,20211210,20211211,20211212,20211213,20211214,20211215,20211216,20211217,20211218,20211219,20211220,20211221,20211222,20211223,20211224,20211225,20211226,20211227,20211228,20211229,20211230,20211231,20220101,20220102,20220103,20220104,20220105,20220106,20220107,20220108,20220109,20220110,20220111,20220112,20220113,20220114,20220115,20220116,20220117,20220118,20220119,20220120,20220121,20220122,20220123,20220124,20220125,20220126,20220127,20220128,20220129,20220130,20220131,20220201,20220202,20220203,20220204,20220205,20220206,20220207,20220208,20220209,20220210,20220211,20220212,20220213,20220214,20220215,20220216,20220217,20220218,20220219,20220220,20220221,20220222,20220223,20220224,20220225,20220226,20220227,20220228,20220301,20220302,20220303,20220304,20220305,20220306,20220307,20220308,20220309,20220310,20220311,20220312,20220313,20220314,20220315,20220316,20220317,20220318,20220319,20220320,20220321,20220322,20220323,20220324,20220325,20220326,20220327,20220328,20220329,20220330,20220331,20220401,20220402,20220403,20220404,20220405,20220406,20220407,20220408,20220409,20220410,20220411,20220412,20220413,20220414,20220415,20220416,20220417,20220418,20220419,20220420,20220421,20220422,20220423,20220424,20220425,20220426,20220427,20220428,20220429,20220430,20220501,20220502,20220503,20220504,20220505,20220506,20220507,20220508,20220509,20220510,20220511,20220512,20220513,20220514,20220515,20220516,20220517,20220518,20220519,20220520,20220521,20220522,20220523,20220524,20220525,20220526,20220527,20220528,20220529,20220530,20220531,20220601,20220602,20220603,20220604,20220605,20220606,20220607,20220608,20220609,20220610,20220611
0,上海市,8.6778216,6.5288268,6.9865416,6.6785472,6.931332,7.227792,7.8217164,9.6037812,7.699374,8.1895212,8.3800332,9.121086,10.0092348,11.2685904,14.3064144,14.2281036,14.408928,14.2501032,15.1299576,16.4415096,18.8495748,19.3644756,16.7288004,15.0865092,10.1383488,10.8036504,9.5186988,7.648506,6.3958572,5.5382292,5.2753032,4.830678,4.827114,5.0071284,5.2711236,6.7083552,5.3409456,5.8354992,5.3934012,5.3352108,5.340816,5.7338604,7.8139728,6.806106,6.0450948,5.8192344,6.5952144,8.6097492,7.0162848,8.5670784,6.1789392,6.9251112,6.566346,6.3574956,6.699996,7.693704,9.3858264,5.29821,5.747922,9.9314748,9.9292068,8.763714,9.2387304,9.4933296,10.1351412,11.6495172,10.042704,12.0849408,9.9519516,9.7406064,9.9392832,10.7847288,11.5333632,13.4792424,17.1798408,17.68311,18.708246,22.5761256,21.2782464,19.6302852,17.0179056,7.4295144,4.1795352,2.8482192,1.9215468,1.4327604,1.2159396,1.053162,0.9417708,0.9950364,0.9313704,0.7718976,0.68931,0.631476,0.6071436,0.6105456,0.6260328,0.695304,0.6204276,0.631638,0.6566832,0.6744384,0.6454728,0.6142392,0.7798032,0.7797384,0.81486,0.906228,0.9892692,1.0490148,0.989658,1.341522,1.3438224,4.5644148,4.8050496,6.3933624,10.6257096,4.7946816,3.4746732,3.979044,18.3753684,11.5994592,6.9995664,5.2255044,4.0029876,14.1896448,7.323372,5.0829768,5.6224692,5.68134,5.7700188,6.272154,7.4170728,5.7706992,6.0672564,6.1526304,7.9392636,6.1224012,3.399732,3.8623716,2.791908,3.9845844,3.6980712,3.9488472,4.296402,4.911516,6.6370428,6.4219392,6.3690948,6.7023936,6.8511744,6.4406016,2.7908712,2.5657236,2.5365636,2.347866,2.1651948,2.2676112,2.6403408,2.6328564,2.8870668,3.281634,3.7275552,3.7121652,3.8836584,4.0328928,4.398462,5.8901904,4.2977952,5.3024544,4.9006296,4.9424904,4.8105576,5.1884712,6.963408,4.7027952,5.6996136,5.4019548,5.4316332,5.3367012,5.9774436,8.5739472,5.589972,6.3245772,5.7818448,5.8322592,5.8152492,6.6628008,9.19188,6.0224796,6.7938588,6.2848224,6.3712008,6.4377828,7.4828448,10.0524564,6.7936968,7.0250004,6.4478916,6.51807,7.5239928,9.9603432,19.3879008,11.7345672,6.194232,6.5783664,5.6084724,5.5531656,6.3935892,8.4460968,5.677614,6.534918,6.4023372,6.8863284,6.9483744,8.2465452,11.0487564,7.2601272,7.9799256,7.2652464,7.2500508,7.1708976,7.9055352,8.3121552,6.7206672,7.3631916,7.2646956,7.6613364,9.316944,14.507748,25.3973556,21.410568,13.7337444,8.2922292,8.2381212,7.911756,6.4174032,6.4569636,6.9289668,7.1444592,6.6591072,6.6422268,6.7405608,7.8389856,10.350018,7.2326196,7.926822,7.0285644,6.80805,7.0470648,8.1694332,10.465848,6.6152052,7.4616228,6.8914152,6.6598848,6.25806,7.7546808,10.5188544,6.9843708,7.4593224,6.2647992,7.4166516,6.9671664,7.8637716,10.878624,7.5005352,8.0480952,7.1705736,7.1967528,7.5389292,8.3484432,17.2333656,11.1675672,7.8975972,8.1974592,7.8152364,6.8311836,7.5782304,9.5039568,6.7935348,7.810506,7.2450612,7.1243388,7.5576888,8.7701616,10.9402164,7.439202,8.23689,7.5623544,7.8904368,8.6889672,9.3805776,11.585268,8.3052216,8.1164592,7.4617848,7.7215032,7.6140648,9.55395,12.240072,8.835318,9.4581108,8.3041848,8.1059292,8.3107296,9.563022,12.4502184,8.7280092,9.2154024,8.320158,7.9239384,7.7169672,8.259084,9.10278,5.2912764,3.5019864,4.7774772,7.2006084,6.5903544,7.1319528,8.2332936,6.3388008,6.738228,5.8637844,5.251716,4.7833092,4.8073176,5.5278612,4.1024556,4.6639476,4.2544764,4.1215716,4.187538,4.3415676,5.376132,3.9088332,4.7228508,4.3402068,4.3740972,4.2355224,4.5236556,5.4516564,3.7601496,4.4634888,4.2621228,4.2849324,4.3381656,4.6742508,5.8450248,4.2827292,5.0956452,4.8540708,4.9528584,4.8282156,5.1727896,6.7190148,4.7519136,5.8750272,5.5836216,5.5994976,5.492286,6.0859188,7.7479416,5.5448064,5.8355964,4.1930784,7.2244872,7.6764672,7.7019984,9.7352604,14.3240076,9.4811472,7.1462736,8.6568912,7.4592252,7.1990208,7.6510656,7.380234,7.862994,8.3040228,10.0689156,14.3790876,28.1439684,21.00168,14.1657984,10.5731568,8.2674108,7.015896,6.6663,7.0956,6.5675772,6.882894,7.7241276,7.7279184,7.4114676,7.4401416,8.7695784,10.3782384,7.1454312,8.6154192,7.9210224,7.5778092,7.5119076,9.0524304,10.9251828,7.1888148,8.1374544,7.2928836,7.220826,7.1442972,8.607708,10.4487732,6.7871196,7.620156,6.7119192,6.8051664,6.7013568,7.6128012,9.0112824,6.0616188,7.0458984,6.7023288,6.6830184,6.8419404,8.1783108,9.981468,6.5885724,7.6606236,7.10127,7.0563312,7.0771968,8.4282768,10.4774148,6.5745432,7.6666176,7.2571788,7.2175212,7.395462,7.3594656,7.3192896,4.877496,5.6720088,5.2482492,5.2971732,5.3372196,6.6497436,7.1528184,4.9161816,6.0900336,5.6865888,5.50557,5.3915544,6.1766064,7.1112168,4.740282,5.7701808,5.3646624,5.2954884,5.2934148,5.8719168,7.0632324,5.0217084,6.1483536,5.7120552,5.6986092,5.7861864,6.401592,6.4683036,5.360256,6.4152972,6.1950744,6.242508,6.8439168,9.213102,12.1079772,6.4687896,6.013116,7.2218628,6.5511504,6.540912,6.5466144,8.6437044,5.7094956,6.7692348,7.5084408,6.9733872,7.0206588,7.4359944,8.7330636,7.0867224,7.4404656,7.1670744,7.373592,8.528814,8.9395488,11.9173356,10.6761564,10.545228,12.1548924,14.0566752,15.6272004,16.8469308,16.4821392,13.8286116,11.3351076,4.6873404,3.9555216,3.4172604,3.3423516,3.1510944,3.3361308,3.568536,3.8076156,4.1540364,4.5973008,5.0129604,6.3386712,4.7973384,5.9040576,5.3071848,5.6017656,5.1969276,5.4254124,6.3586944,4.8001248,6.0884136,5.7315924,5.5934712,5.7018168,6.3837072,7.3199376,5.5108188,5.823252,7.0255188,5.6949156,6.4047024,6.3935568,6.1785828,4.0663944,4.918644,4.6222812,4.2230484,3.9897684,3.531276,2.9381292,2.028726,2.0232504,1.6660728,1.5724692,1.3735332,1.3192308,1.1223036,0.92097,1.2166848,1.1025072,1.1513664,1.1991564,0.9920232,1.0803456,0.8965728,0.9672048,0.7232976,0.782136,0.5506056,0.4264488,0.2730672,0.2917296,0.2819772,0.2976264,0.405648,0.481788,0.3890268,0.38232,0.4991544,0.48114,0.4426488,0.4405428,0.414882,0.4227228,0.3565944,0.4012416,0.4295916,0.4512672,0.46575,0.4745952,0.4951692,0.4641948,0.5367708,0.5554656,0.5134104,0.6073704,0.5541696,0.4958172,0.4506516,0.3927528,0.4642596,0.453924,0.4608252,0.5032368,0.5508972,0.5764932,0.558576,0.6160536,0.6551928,0.6727536,0.6950448,0.6772896,0.6649776,0.6016032,0.7373592,0.9275472,0.9832428,1.08216,1.1979252,1.1416464,1.5669936,1.7706276,2.0721744,2.0644632,2.1710268,2.0767104,1.8710676,1.659528,1.7369964,1.4766624,1.45881,1.600722,1.3584672,1.4078772,1.3516308,1.5031008,1.5450264,1.5274656,1.5828372,2.0172564,2.0811492
1,重庆市,3.1472388,2.8753056,3.1105296,2.9074464,2.982744,3.0148848,3.1171068,3.5240508,3.3097896,3.476682,3.6081936,3.9021912,3.9968316,4.3110468,5.1407136,5.120658,5.6172528,5.5923372,5.785668,6.1690572,7.043598,7.3398636,7.5300516,7.004232,6.1609572,8.8693056,9.5177268,9.8492112,11.013894,12.0519252,10.0752012,8.873388,9.2246688,9.1158048,8.868204,8.4583116,8.024508,6.8551272,5.7307824,6.2720244,7.3602432,6.0518988,5.9033448,5.9956524,4.712094,4.4791704,6.0013872,5.0792832,4.2253164,4.3336944,4.036392,3.8615292,3.8272176,3.3224904,3.2352696,3.4949232,3.8866068,2.4477552,2.4820344,3.6187884,4.064742,4.13505,3.9054312,3.989088,4.1849136,4.5642852,3.9712032,4.5906588,4.2929676,4.3447428,4.2637752,4.740282,4.9557744,5.2702164,5.9835024,6.1874604,6.7183992,8.1833328,8.2912896,8.8136424,7.62858,4.7465352,4.8229668,4.500522,3.8085552,3.5039304,3.0939732,2.7997164,1.7825508,2.2318092,1.638792,1.1593692,1.0216368,1.2089412,1.3705524,1.4425128,1.2657384,1.1472516,0.7874172,0.8093196,0.8293752,0.8854272,0.77436,0.8893476,0.8586324,0.9928332,1.3142088,1.419768,1.3927788,2.0620008,2.2173588,2.215674,2.8408644,2.7373464,2.7153468,3.2237352,4.7259612,2.8767312,2.6525232,2.7882792,6.5213424,4.0741704,3.519612,3.5166636,3.474576,5.9106024,3.29265,3.1242672,2.432592,2.456082,2.4358644,2.4425712,2.704914,2.4577344,2.723382,2.7799524,3.247128,2.6434512,1.8010188,1.817478,1.5470352,2.060316,1.9283832,1.9249164,1.9847592,2.1235932,2.414124,2.5522452,2.8250856,3.0776112,3.298482,2.9858544,2.111994,2.9014848,3.155436,3.4370892,4.1592204,5.3916192,5.465394,4.4127828,5.0289336,5.1225372,5.4566784,4.4681868,4.9889196,4.6029708,3.9912264,4.885596,5.7298104,5.1845832,4.9621572,4.6535796,4.3999524,4.068792,4.177494,3.4665084,3.6215748,3.4662168,3.3108912,2.9428272,3.28536,3.6315216,3.0862296,3.5058096,3.1072248,3.0894696,2.9318436,3.1427676,3.3688872,2.9455164,3.3108264,2.97756,2.9121444,2.9786292,3.0942,3.5078184,3.07962,3.54132,3.07476,3.1339548,3.0041604,3.5319888,7.3572624,5.2197048,4.2768648,4.6742184,3.1683636,2.9425356,2.941758,3.2470632,2.832084,3.3423516,3.0451464,3.2536404,3.29913,3.4980012,3.9590208,3.4723404,3.9386736,3.497742,3.3554736,3.2367924,3.3115068,3.4221204,3.2267484,3.2930712,3.1567968,3.1955472,3.3820092,4.9190328,12.693186,9.3257892,6.7697856,6.214158,7.5781656,6.081804,3.9218256,3.4671888,3.2905764,3.42792,3.1974912,3.1435776,3.081078,3.3438096,3.776544,3.2351076,3.7406448,3.27726,3.2168016,3.3372324,3.5176032,3.9902544,3.2298264,3.7438524,3.1680396,3.0043872,2.9258496,3.258306,3.7618344,3.2338764,3.6105588,3.002184,3.389202,3.1209948,3.2661468,3.8587428,3.3583248,3.7270368,3.2557788,3.1984308,3.1977504,3.4545852,6.5106504,5.2072632,4.4039376,4.3401096,4.1590908,3.4166448,3.663954,4.0114116,3.5092116,3.883788,3.4263324,3.2086692,3.1450032,3.31371,3.9315456,3.3140664,3.7588212,3.5391168,3.8408256,3.8132856,3.89772,4.690548,4.2340644,4.0460796,3.8550168,3.9974148,4.0909536,4.7962692,5.3995572,4.7311128,4.846554,4.5558288,4.5587124,4.5375876,4.8511872,5.3837784,4.8268224,4.89888,4.5639612,4.3588692,4.3534908,4.5122184,5.3835516,4.1576652,4.32702,3.8836908,4.4904132,3.8036304,3.7889856,3.6707256,3.0731076,2.8530468,2.4781788,2.239812,2.1084624,2.0496888,2.2215708,1.8736272,1.93995,1.9360296,1.8962748,1.9294524,2.0069532,2.2863708,2.0622924,2.4399468,2.2034916,2.1189924,2.1498048,2.3001084,2.5260984,2.1834684,2.4010344,2.342034,2.3604696,2.4035292,2.541618,2.8480248,2.5619004,2.7587952,2.5495884,2.7115236,2.7686772,2.9399112,3.2686416,2.8877148,3.1286088,2.7461916,2.7285336,2.8070712,2.9416608,3.2356908,2.840184,3.2558436,2.7400032,3.1874796,2.867238,3.2640084,3.725838,5.1494292,4.2334164,3.9028392,4.2776748,3.4103268,3.160134,3.2777784,3.1358988,3.1765284,3.1555332,3.387096,4.4856504,12.549978,7.642674,6.3558432,6.5459988,6.6018888,6.9031116,7.242858,5.5152252,3.78675,3.5266428,3.6320076,3.4242588,3.3321456,3.4357608,3.6230976,3.8879676,3.4306416,3.9133368,3.35502,3.2833512,3.2296644,3.6386496,3.8555352,3.300426,3.5075592,2.9567916,2.7899316,2.7081216,2.8805544,3.1595184,2.8655532,3.1961628,2.6501904,2.7115236,2.3682132,2.0785572,1.8402228,1.5611292,1.5847488,1.5248412,1.5122376,1.5818004,1.6081416,1.7641476,1.6761816,1.9165572,1.8298548,1.887624,1.9343124,2.154438,2.3848668,2.2008672,2.5197156,2.4379704,2.4893568,2.5462836,2.8458216,3.1671,2.8275804,3.3367788,2.8890756,2.9109132,2.8850256,3.0576204,3.4832268,3.1083588,3.4829028,2.9659608,2.8906308,2.943378,3.198852,3.4482348,3.0639384,3.4169364,2.9664792,2.9233224,2.9011284,3.1271832,3.6576684,3.1126032,3.4060176,2.9389716,2.8613412,2.8566756,2.994084,2.9215728,2.8548612,2.882628,2.5814376,2.6099496,2.9335932,3.92121,5.0531364,3.156732,3.6209916,3.8243016,3.0111588,2.9429892,2.8669788,3.5099568,2.8887192,3.33801,3.5056476,3.2458644,3.1917888,3.3562836,3.825468,3.5377236,3.5972424,3.382722,3.6601632,3.9431124,3.9653388,4.9693176,4.5812304,4.9483872,5.4255096,5.9102784,6.3974124,6.989166,7.6741344,7.8131304,6.6547332,4.5846648,6.7592556,7.0673796,7.7544864,9.5465304,11.3860728,9.0092088,7.5932316,8.099838,8.475516,7.9819668,7.2947628,7.1768592,6.6663648,5.303232,7.5729816,7.8810084,5.9779296,6.6062628,6.1293672,5.4784512,4.253958,4.2652656,4.0609512,3.9181644,4.1753556,4.1740272,3.3448788,4.1504076,3.322296,3.5404776,3.7562616,3.6521604,3.2363388,3.5049348,3.1593564,3.2049108,3.020166,3.5177328,3.5397,3.0523068,3.0466368,2.4700788,2.2210848,1.9574136,1.9081008,1.7070264,1.4562504,1.8873648,1.6338348,1.7455824,1.739556,1.707642,1.9901052,1.6958808,1.996002,1.7661888,2.03391,1.6813656,1.8016344,2.2089348,4.1064732,2.878902,2.6723196,2.7558468,2.254554,2.1188628,2.1691152,2.2810248,2.4701112,2.1531096,2.1313368,2.17485,2.1860604,2.1656808,2.1145536,2.4072552,2.335878,2.350944,2.3328,2.3599188,2.3297868,2.3147208,2.4021684,2.41542,2.426598,2.5078572,3.0957552,5.3816076,4.1935644,3.1817448,3.4865964,4.4796564,3.8329848,2.7968328,2.640924,2.4976836,2.7470016,2.6388504,2.587302,2.45106,2.477628,2.250342,2.0469672,2.4082272,2.25018,2.1213252,2.2063104,2.3874588,2.105352,2.2813164,2.4376788,2.3424552,2.313198,2.314332,2.4399792,2.3389884,2.3446908,2.5790724,2.5119396,2.6776332,3.3006852,4.0716108,2.6066772,3.3177924,3.7729152,3.2512104,3.043008,3.098574,3.1215132,3.2897988
2,南京市,4.4136576,3.4975152,3.6418572,3.5538588,3.6275688,3.836646,4.2196464,4.9553208,3.9889908,4.0220388,3.8006496,4.1380308,3.9823812,4.5060624,5.5974564,5.2043472,5.2516188,5.080644,5.212026,5.445144,6.4724184,7.7005404,7.9430868,6.7302576,4.9745664,5.6120688,4.9164408,4.093092,3.6815472,3.478464,3.1294512,2.7492372,2.6449416,2.6847612,2.7772956,3.4051428,2.7796932,3.032802,2.5917732,2.6532036,2.4982344,2.6834004,3.7352988,3.3770844,3.1320432,2.7732456,3.0234708,3.9302496,3.3839856,4.1633676,3.186378,3.5301744,3.1117284,2.9429568,3.0451464,3.6779508,4.6070532,2.709936,2.6095932,4.9043556,4.9822452,4.6526724,4.5965556,4.6571436,5.038848,5.7936384,4.9392828,5.9569992,4.9687992,4.9245732,4.987332,5.1148908,5.1007644,5.239404,6.268752,5.9385312,6.2712468,7.9508952,8.5761504,9.5041836,8.2345572,4.159674,2.9502792,1.9354464,1.2616884,0.9239832,0.7799976,0.66825,0.6204924,0.6814044,0.6184512,0.5097492,0.48762,0.4363632,0.4223016,0.428004,0.438534,0.4679208,0.3665736,0.3404592,0.3527712,0.3535812,0.3454812,0.316872,0.40014,0.38961,0.4073976,0.4606308,0.5586408,0.6660468,0.6629688,0.836568,0.8411364,2.413962,2.5495236,3.7425564,7.5589848,2.9182032,2.115396,2.3861304,9.2606976,5.1099012,3.5829216,3.0542184,2.47536,8.8602984,3.8242368,2.839212,3.1329504,3.0184164,3.0165048,2.9792124,3.5638056,2.6839836,2.8530144,2.6784432,2.963628,2.7264276,2.0550672,2.4564708,1.7469756,2.290518,1.9481472,1.9359648,2.0261016,2.2263336,2.7647568,2.6877744,3.0205872,3.6371916,4.2451452,3.9587616,1.9139004,1.9701468,1.9246572,1.7649252,1.6803612,1.7599032,1.8773208,1.7373852,1.8031896,2.0210472,2.1209364,2.0694528,2.0203344,2.0770668,2.3005296,3.2771952,2.426598,2.8418688,2.4530364,2.4786972,2.4335964,2.6262468,3.6325584,2.611764,2.9912328,2.6094636,2.550528,2.5231176,2.7652752,4.1650848,2.9983932,3.3315948,2.7809892,2.7270108,2.683206,2.9438316,4.2051636,3.1182408,3.5585568,2.988252,2.9059884,2.8835028,3.2936868,4.8337884,3.5439444,3.715956,3.108618,2.9520288,3.1940568,4.5376524,11.4986628,6.6641616,3.9969936,4.1105232,2.8595268,2.692602,2.9745144,3.9958596,2.9823552,3.4395192,3.121092,3.3475032,3.3560892,3.810726,5.2044768,3.7855512,4.1850432,3.4381584,3.28212,3.1806432,3.4456428,3.9269124,3.2908032,3.451734,3.2760288,3.3701832,3.8976876,6.5621988,15.6291444,10.7125092,7.1658756,4.9988664,5.228712,4.5175968,3.3000696,3.1490532,3.4223796,3.3827544,3.1683312,3.1576068,3.1299372,3.3933168,4.5698904,3.2782644,3.6562428,3.2154732,3.1116636,3.1688172,3.6019728,5.0073552,3.4592184,3.8517444,3.2273964,3.1322052,2.9426976,3.5836668,4.937274,3.5057772,3.914244,3.1382964,3.5530812,3.3745248,3.6088092,4.9874616,3.7761552,4.1148,3.44412,3.28698,3.3753672,3.9459636,9.0614052,6.527142,4.9558068,4.3315236,3.6962568,3.2878548,3.5448192,4.6757412,3.5311788,4.1375124,3.8372292,3.8083932,3.9593124,4.3294824,5.3726652,3.8313972,4.1300928,3.6787608,3.8279628,4.1872788,4.3621416,5.5777896,4.308066,4.1807988,3.831138,3.9867228,4.031856,4.7932236,6.1289784,4.5918576,4.7848968,4.104108,3.9057228,3.886056,4.1693616,5.5910412,4.1869224,4.4322552,3.909384,3.5235972,2.3035428,1.7780472,1.9384596,1.476144,1.027242,1.035666,1.1814336,1.127844,1.1127456,0.9996048,0.8331984,0.7573824,0.710694,0.6998724,0.6384744,0.6455052,0.7038576,0.5983956,0.6195528,0.66663,0.679914,0.7109856,0.7835616,0.9011736,0.7325316,0.7928928,0.8046864,0.8333928,0.855684,0.9895284,1.2828456,1.028376,1.426572,1.6377876,1.7311968,1.9492488,2.3218488,3.2291784,2.308986,2.528496,2.3779332,2.4098796,2.340738,2.5936524,3.5767656,2.5162488,2.8310148,2.66085,2.5446636,2.5107084,2.8841184,3.8002608,2.7578556,2.9477844,2.7573372,3.3902712,3.42954,3.4419168,4.5660672,8.7607008,6.1140744,4.3881264,4.3229052,3.6240048,3.357126,3.5396028,3.4168392,3.5064576,3.493206,3.9064032,5.3923644,14.9488416,10.2211632,7.2366048,5.8182624,4.8483684,4.2285564,3.8732256,3.8917584,3.5132616,3.66282,3.8445516,3.6756504,3.5663328,3.517344,4.074948,4.9910256,3.8056392,4.393602,3.6876384,3.5067492,3.5046756,4.2478344,5.446602,3.9987756,4.19823,3.5400564,3.5354232,3.3944184,4.056966,5.2148772,3.81186,4.0248576,3.3568344,3.3960708,3.288438,3.863538,4.4894088,3.070548,3.4988436,3.1174632,3.0700944,3.1426056,3.8034036,4.7621196,3.4833564,3.9646584,3.4543584,3.3335388,3.3307848,4.0788036,5.302584,3.6855648,3.9828672,3.476196,3.4141176,3.4227036,3.905496,4.680018,3.4420464,3.9042648,3.2676696,3.1829436,3.1587084,3.6813528,4.8482064,3.5929656,3.962682,3.4496604,3.3697296,3.1613652,3.5319564,4.3206048,3.2023512,3.3760152,2.9900988,2.9162916,2.9009664,3.4398756,4.54734,3.40281,3.8127348,3.3317568,3.0614112,3.0618324,3.4884756,3.6478512,3.1759452,3.621186,3.2211756,3.1503492,3.491424,5.3376408,8.0666604,4.219452,3.7447272,4.084668,3.546828,3.8054772,4.0198356,5.8231224,4.0421916,4.3083252,4.280364,3.9521844,4.1258484,4.6487844,5.4213624,4.048056,4.0720644,3.7196496,3.6221904,3.960738,4.3614936,6.169608,4.7206152,4.7703168,5.0038884,5.4038988,6.518556,7.343622,7.5431088,8.5501332,7.3053576,4.1468436,4.5300384,3.591378,3.2093172,3.0095064,2.945808,2.3317956,2.37897,2.6504172,2.8747224,2.9959632,3.6423432,2.8112832,3.339306,2.9317788,3.2052672,2.8052568,3.0864888,3.8575764,3.1819716,3.4880868,3.1145472,2.908548,2.9344032,3.4400052,4.2432336,3.2604444,3.2841288,3.6152892,2.9808648,3.4933032,3.870018,4.5219708,3.3045408,3.6468144,3.2413284,3.111858,3.0768984,3.3953256,3.6366732,2.4756516,2.3683428,1.7160984,1.3469652,0.966006,0.8096436,0.6895368,0.53136,0.5882544,0.5644404,0.5708232,0.5826492,0.5263704,0.5484672,0.4805244,0.5287356,0.509328,0.5617512,0.4403808,0.4723596,0.5116284,0.5855328,0.4947156,0.4299156,0.6836076,0.9648396,0.8690328,0.8154756,0.8768088,0.8895096,0.8290836,0.7629552,0.7719624,0.8561052,0.868644,0.7689816,0.9196416,0.9025344,0.891486,0.8908704,0.9171792,0.8865612,0.9191232,0.9996372,1.0771056,1.1171844,1.2100752,1.4794812,1.7516736,1.22958,1.0360224,1.0731852,1.2016512,1.4129316,1.3875948,1.3880808,1.3191984,1.438398,1.477278,1.6637724,1.877904,2.22264,2.4997572,2.090448,2.5951752,2.5572672,2.3433948,2.3790996,2.8752408,2.9923344,2.603826,2.8397952,2.7628128,2.6823312,2.690172,3.0348432,3.5250228,2.7295056,3.1215456,3.1506084,3.4243236,5.579442,9.68436,3.6780156,3.2082804,3.64743,3.3715764,3.2304744,3.1603608,3.616164,4.4244792
