,城市代码,迁入来源地,20210915,20210916,20210917,20210918,20210919,20210920,20210921,20210922,20210923,20210924,20210925,20210926,20210927,20210928,20210929,20211001,20211002,20211003,20211004,20211005,20211006,20211007,20211008,20211009,20211010,20211011,20211012,20211013,20211014,20211015,20211016,20211017,20211018,20211019,20211020,20211021,20211022,20211023,20211024,20211025,20211026,20211027,20211028,20211029,20211030,20211101,20211102,20211103,20211104,20211105,20211106,20211107,20211108,20211109,20211110,20211111,20211112,20211113,20211114
72,310000,上海市,0.07,0.33,0.37,0.13,0.2,0.14,0.15,0.34,0.21,0.16,0.29,0.19,0.13,0.19,0.22,0.14,0.12,0.15,0.08,0.1,0.09,0.1,0.21,0.06,0.11,0.18,0.2,0.26,0.21,0.14,0.34,0.37,0.09,0.49,0.61,0.18,0.05,0.27,0.24,0.28,0.12,0.17,0.12,0.22,0.1,0.09,0.23,0.27,0.15,0.19,0.07,0.23,0.19,0.21,0.06,0.12,0.26,0.22,0.31
73,320100,南京市,0.07,0.03,0.16,0.16,0.06,0.03,0.04,0.11,0.06,0.12,0.24,0.08,0.09,0.14,0.07,0.01,0.01,0.01,0.0,0.1,0.03,0.14,0.1,0.37,0.08,0.02,0.06,0.22,0.49,0.07,0.02,0.06,0.1,0.08,0.05,0.12,0.06,0.08,0.07,0.09,0.15,0.07,0.11,0.02,0.04,0.04,0.0,0.08,0.2,0.11,0.01,0.05,0.01,0.0,0.02,0.06,0.01,0.08,0.0
74,320200,无锡市,0.03,0.08,0.03,0.05,0.0,0.06,0.04,0.03,0.0,0.04,0.03,0.04,0.0,0.04,0.0,0.03,0.03,0.01,0.0,0.0,0.0,0.01,0.02,0.09,0.04,0.02,0.0,0.0,0.0,0.07,0.02,0.03,0.04,0.1,0.08,0.06,0.0,0.02,0.02,0.06,0.0,0.06,0.12,0.0,0.05,0.0,0.0,0.05,0.02,0.0,0.04,0.03,0.07,0.0,0.04,0.0,0.03,0.04,0.04
76,320400,常州市,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.03,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.04,0.02,0.03,0.0,0.02,0.05,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0
77,320500,苏州市,0.0,0.11,0.09,0.02,0.0,0.04,0.06,0.02,0.06,0.07,0.04,0.06,0.07,0.17,0.19,0.06,0.04,0.03,0.04,0.03,0.06,0.02,0.03,0.02,0.04,0.07,0.0,0.0,0.04,0.0,0.02,0.07,0.06,0.1,0.02,0.06,0.0,0.0,0.1,0.04,0.03,0.03,0.03,0.0,0.05,0.06,0.06,0.05,0.02,0.02,0.07,0.03,0.03,0.1,0.06,0.1,0.05,0.0,0.14
78,320600,南通市,0.0,0.0,0.0,0.02,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.0,0.02,0.04,0.06,0.03,0.02,0.08,0.02,0.03,0.0,0.08,0.0,0.04,0.0,0.03,0.0,0.06
82,321000,扬州市,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.0,0.04,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,321100,镇江市,0.01,0.03,0.0,0.0,0.0,0.01,0.04,0.01,0.0,0.01,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.03,0.0,0.02,0.0,0.01,0.0,0.02
86,330100,杭州市,0.06,0.0,0.11,0.19,0.05,0.09,0.09,0.03,0.03,0.03,0.03,0.06,0.12,0.03,0.1,0.09,0.05,0.07,0.11,0.03,0.03,0.01,0.02,0.04,0.18,0.04,0.04,0.05,0.07,0.18,0.08,0.1,0.13,0.26,0.11,0.07,0.1,0.23,0.1,0.06,0.19,0.04,0.11,0.04,0.63,0.15,0.1,0.05,0.1,0.23,0.09,0.05,0.05,0.04,0.08,0.08,0.07,0.06,0.0
